phrase;rel_page;2018-11-04;2018-11-05;2018-11-06;2018-11-07;2018-11-08;2018-11-09
смена телефонных номеров в москве;-;101;101;101;101;101;101
смена телефонных номеров в санкт петербурге;-;101;101;101;101;101;101
сменить городской номер телефона;https://new-tel.net/blog/smena-operatora-s-sokhraneniem-nomera/;7;7;7;7;5;5
создание ip телефонии;-;101;101;101;101;101;101
создание виртуальной атс;https://new-tel.net/blog/kak-rabotaet-virtualnaya-ats/;20;17;18;22;14;12
спб ip телефония;https://new-tel.net/;40;38;39;39;34;70
сравнение виртуальных атс;https://new-tel.net/blog/kak-rabotaet-virtualnaya-ats/;57;62;61;63;65;63
сравнение облачных атс;https://new-tel.net/resheniya/oblachnaya-ats/;80;77;84;81;60;75
сравнение сервисов ip телефонии;-;101;101;101;101;101;101
сравнение цены ip телефонии;https://new-tel.net/tarify/ip-telephoniya/;13;12;13;12;11;11
стационарный телефон переадресация звонка;https://new-tel.net/resheniya/pereadresatsiya-s-gorodskogo-na-mobilniy/;23;21;21;21;19;19
стоимость 8 800;https://new-tel.net/tarify/nomer-8-800/;10;7;8;8;7;7
стоимость 8800 номера;https://new-tel.net/tarify/nomer-8-800/;23;16;18;17;13;13
стоимость ip телефонии;https://new-tel.net/tarify/ip-telephoniya/;9;8;8;8;5;9
стоимость ip телефония;https://new-tel.net/tarify/ip-telephoniya/;5;5;4;3;3;3
стоимость айпи телефонии;https://new-tel.net/tarify/ip-telephoniya/;5;5;11;5;4;3
стоимость атс;https://new-tel.net/tarify/virtualnaya-ats/;31;33;32;31;25;23
стоимость виртуальной атс;https://new-tel.net/tarify/virtualnaya-ats/;1;1;1;2;1;1
стоимость междугородних звонков;https://new-tel.net/tarify/mezhdunarodnye-zvonki/;101;101;101;101;100;99
стоимость номер 8 800;https://new-tel.net/tarify/nomer-8-800/;9;8;9;9;7;7
стоимость номер 800;https://new-tel.net/tarify/nomer-8-800/;6;9;9;9;7;7
стоимость номера 8800;https://new-tel.net/tarify/nomer-8-800/;16;12;14;13;12;12
стоимость облачной атс;https://new-tel.net/resheniya/oblachnaya-ats/;13;8;11;12;3;16
стоимость подключения 8 800;https://new-tel.net/virtualnyj-nomer/8-800/;12;7;9;9;5;23
стоимость телефона 8 800;https://new-tel.net/tarify/nomer-8-800/;11;10;10;10;10;10
стоимость услуги 8 800;https://new-tel.net/tarify/nomer-8-800/;10;8;8;10;11;8
схема ip телефонии;https://new-tel.net/blog/kak-podklyuchit-ip-telefoniyu/;74;74;75;77;70;70
схема подключения атс;-;101;101;101;101;101;101
схема подключения виртуальной атс;https://new-tel.net/vats/podklyuchenie/;3;3;3;3;3;4
схема работы ip телефонии;-;101;101;101;101;101;101
тарифы 8 800;https://new-tel.net/tarify/nomer-8-800/;10;10;10;10;8;8
тарифы 8800;https://new-tel.net/tarify/nomer-8-800/;12;10;16;10;8;9
тарифы ip телефонии;https://new-tel.net/tarify/ip-telephoniya/;6;5;5;5;3;3
тарифы ip телефонии по россии;https://new-tel.net/tarify/ip-telephoniya/;4;4;4;4;5;5
тарифы виртуальная атс;https://new-tel.net/tarify/virtualnaya-ats/;2;2;2;2;2;2
тарифы междугородние звонки;https://new-tel.net/tarify/mezhdugorodnaya-svyaz/;22;22;22;22;17;20
тарифы международные снг звонки;https://new-tel.net/tarify/mezhdunarodnye-zvonki/;30;101;101;101;93;93
тарифы международные телефонные звонки;https://new-tel.net/tarify/mezhdunarodnye-zvonki/;3;3;3;1;1;1
тарифы на ip телефонию;https://new-tel.net/tarify/ip-telephoniya/;6;6;6;6;2;6
тарифы на межгород;https://new-tel.net/tarify/mezhdugorodnaya-svyaz/;16;15;15;15;27;26
тарифы на междугородную и международную связь;https://new-tel.net/tarify/mezhdugorodnaya-svyaz/;9;9;9;9;5;7
тарифы на междугороднюю связь;https://new-tel.net/tarify/mezhdugorodnaya-svyaz/;8;10;11;5;4;5
тарифы на международную связь;https://new-tel.net/tarify/mezhdunarodnye-zvonki/;11;10;8;5;5;4
тарифы на международные звонки;https://new-tel.net/tarify/mezhdunarodnye-zvonki/;4;1;1;1;1;1
тарифы номер 8800;https://new-tel.net/tarify/nomer-8-800/;3;3;4;3;4;5
тарифы сип телефония;https://new-tel.net/tarify/ip-telephoniya/;10;9;9;9;10;10
тел 8 800 купить;https://new-tel.net/virtualnyj-nomer/8-800/;20;22;24;23;21;24
телефон 8 800;https://new-tel.net/blog/besplatnyy-nomer-8800/;29;29;22;29;24;30
телефон 8 800 как подключить;https://new-tel.net/blog/kak-poluchit-nomer-8800/;18;15;17;15;13;19
телефон 8 800 купить;https://new-tel.net/tarify/nomer-8-800/;11;23;25;24;16;18
телефон 8 800 подключить;https://new-tel.net/blog/besplatnyy-nomer-8800/;24;17;17;19;19;23
телефон 8 800 сколько стоит;https://new-tel.net/tarify/nomer-8-800/;9;8;9;8;11;11
телефон 8 800 стоимость;https://new-tel.net/tarify/nomer-8-800/;15;14;16;15;13;13
телефон 8 800 цена;https://new-tel.net/tarify/nomer-8-800/;20;19;21;16;13;17
телефон 8 804;https://new-tel.net/virtualnyj-nomer/8-804/;3;2;3;2;2;2
телефон 8800 подключить;https://new-tel.net/blog/kak-poluchit-nomer-8800/;7;5;5;9;4;5
телефон 8804;https://new-tel.net/virtualnyj-nomer/8-804/;3;3;3;1;2;2
телефон в офис подключить;https://new-tel.net/blog/kak-podklyuchit-ip-telefoniyu/;101;79;79;79;79;76
телефон для международных звонков;https://new-tel.net/tarify/mezhdunarodnye-zvonki/;19;14;16;14;17;15
телефон для офиса многоканальный;https://new-tel.net/resheniya/telefoniya-dlya-ofisa/;22;15;21;18;12;20
телефонизация бизнеса;-;101;101;101;101;101;101
телефонизация офиса;https://new-tel.net/resheniya/telefoniya-dlya-ofisa/;7;7;8;8;5;5
телефония 8 800;https://new-tel.net/blog/besplatnyy-nomer-8800/;83;82;81;83;76;76
телефония 8800;https://new-tel.net/virtualnyj-nomer/8-800/;18;16;14;16;18;17
телефония в офис;https://new-tel.net/resheniya/telefoniya-dlya-ofisa/;29;25;22;22;15;30
телефония виртуальная атс;https://new-tel.net/vats/;4;2;2;2;3;3
телефония виртуальный номер;https://new-tel.net/virtualnyj-nomer/;16;16;16;15;5;27
телефония для бизнеса;https://new-tel.net/resheniya/telefoniya-dlya-biznesa/;101;91;91;91;87;89
телефония для бизнеса сравнение;https://new-tel.net/vats/sravnenie/;5;5;4;4;4;6
телефония для бизнеса сравнение тарифов;https://new-tel.net/vats/sravnenie/;10;8;8;11;7;7
телефония для бизнеса что выбрать;https://new-tel.net/vats/sravnenie/;26;19;15;17;13;22
телефония для интернет магазина;https://new-tel.net/resheniya/telefoniya-dlya-internet-magazina/;2;2;2;2;1;2
телефония для интернет магазина что выбрать;https://new-tel.net/resheniya/telefoniya-dlya-internet-magazina/;4;4;4;4;3;3
телефония для малого бизнеса;https://new-tel.net/vats/dlya-malogo-biznesa/;20;17;18;18;14;15
телефония для малого офиса;https://new-tel.net/resheniya/telefoniya-dlya-ofisa/;22;31;29;28;20;17
телефония для офиса;https://new-tel.net/resheniya/telefoniya-dlya-ofisa/;18;17;16;14;9;8
телефония международные звонки;https://new-tel.net/tarify/mezhdunarodnye-zvonki/;5;5;5;5;5;6
телефония тарифы;https://new-tel.net/tarify/ip-telephoniya/;8;7;6;6;6;6
телефония через интернет;https://new-tel.net/;24;21;21;21;21;17
телефонная связь ip телефония;-;101;101;101;101;101;101
телефонные номера 8800;https://new-tel.net/virtualnyj-nomer/8-800/dlya-fizicheskih-lits/;11;14;11;9;15;18
телефонный номер 8 800;https://new-tel.net/blog/besplatnyy-nomer-8800/;25;32;32;31;25;25
телефонный номер 8 800 купить;https://new-tel.net/tarify/nomer-8-800/;20;30;21;30;26;21
телефонный номер 8800;https://new-tel.net/blog/besplatnyy-nomer-8800/;16;17;18;16;18;16
телефонный номер 8800 купить;https://new-tel.net/virtualnyj-nomer/8-800/;13;14;16;16;10;10
телефонный номер для бизнеса;https://new-tel.net/virtualnyj-nomer/nomer-dlya-biznesa/;7;7;7;6;5;4
телефоны 8 800 список;https://new-tel.net/blog/besplatnyy-nomer-8800/;30;29;31;30;28;27
телефоны 8800 бесплатные;https://new-tel.net/blog/besplatnyy-nomer-8800/;12;10;14;10;13;9
тест ip телефонии;-;101;101;101;101;101;101
технология sip телефония;https://new-tel.net/blog/chto-takoe-sip-telefoniya/;95;101;101;101;101;96
технология сип sip;-;101;101;101;101;101;101
типы ip телефонии;-;101;101;101;101;101;101
топ ip телефонии;-;101;101;101;101;101;101
топ виртуальных атс;https://new-tel.net/blog/kak-rabotaet-virtualnaya-ats/;79;45;46;38;52;38
услуга 8 800;https://new-tel.net/blog/besplatnyy-nomer-8800/;20;19;22;20;17;17
услуга 8800;https://new-tel.net/blog/besplatnyy-nomer-8800/;17;15;15;20;19;14
услуга виртуальный номер;https://new-tel.net/virtualnyj-nomer/peterburg/;12;10;10;9;6;7
услуга выгодные международные звонки;-;101;101;101;101;101;101
услуга городской номер;https://new-tel.net/virtualnyj-nomer/peterburg/;46;45;43;51;30;44
услуга интернет телефонии;https://new-tel.net/;7;5;4;4;1;4
услуга номер 8 800;https://new-tel.net/blog/besplatnyy-nomer-8800/;18;17;18;18;24;22
услуга облачная атс;https://new-tel.net/resheniya/oblachnaya-ats/;21;20;18;25;7;7
услуги ip телефонии;-;101;101;101;101;101;101
услуги sip телефонии;https://new-tel.net/resheniya/sip-telefoniya/;13;7;7;6;5;5
услуги айпи телефонии;-;101;101;101;101;101;101
услуги виртуальной атс;https://new-tel.net/tarify/virtualnaya-ats/;5;5;9;7;1;5
услуги для бизнеса телефония;-;98;99;99;97;101;101
услуги интернет телефонии;https://new-tel.net/;8;6;8;8;8;10
услуги международные звонки;https://new-tel.net/tarify/mezhdunarodnye-zvonki/;23;19;19;22;18;19
услуги связи для бизнеса;-;101;101;101;101;101;101
установить айпи телефонию;https://new-tel.net/blog/kak-podklyuchit-ip-telefoniyu/;86;85;85;89;94;94
установить телефон в офис;-;101;101;101;101;101;101
установка ip телефонии;-;101;101;101;101;101;101
установка ip телефонии в офисе;https://new-tel.net/resheniya/telefoniya-dlya-ofisa/;28;24;24;24;19;18
устройство ip телефонии;-;101;101;101;101;101;101
факс через ip телефонию;https://new-tel.net/blog/virtualnyy-fax/;33;33;34;32;37;26
федеральный номер 8 800;https://new-tel.net/tarify/nomer-8-800/;19;18;20;18;15;15
федеральный номер 8 800 купить;https://new-tel.net/tarify/nomer-8-800/;18;18;20;22;15;15
федеральный номер 8 800 сколько стоит;https://new-tel.net/tarify/nomer-8-800/;9;9;9;9;9;9
федеральный номер 800;https://new-tel.net/tarify/nomer-8-800/;17;17;17;17;14;13
федеральный номер 8800;https://new-tel.net/tarify/nomer-8-800/;11;11;12;12;14;12
функции виртуальной атс;https://new-tel.net/blog/kak-rabotaet-virtualnaya-ats/;7;6;7;7;6;6
функций ip телефонии;-;101;101;101;101;101;101
цена 8 800;https://new-tel.net/tarify/nomer-8-800/;16;14;15;15;9;8
цена виртуальная атс;https://new-tel.net/tarify/virtualnaya-ats/;4;4;4;4;1;1
цена номер 8 800;https://new-tel.net/tarify/nomer-8-800/;11;10;12;12;9;9
цена номера 8 800;https://new-tel.net/tarify/nomer-8-800/;13;12;17;15;12;10
цены на международные звонки;https://new-tel.net/tarify/mezhdunarodnye-zvonki/;1;1;1;1;1;1
что значит sip телефония;https://new-tel.net/blog/chto-takoe-sip-telefoniya/;6;6;6;6;6;6
что такое sip аккаунт в телефоне;https://new-tel.net/blog/chto-takoe-sip-telefoniya/;101;101;101;101;101;99
